cpu_percent,num_handles,pid,name,memory_percent,num_threads,nice,read_count,write_count,read_bytes,write_bytes,cpu_times_user,cpu_times_system,voluntary_ctx_switches,involuntary_ctx_switches,memory_rss,memory_vms,label
0.0,165,10140,python.exe,0.2917012056283642,1,32.0,64,0,7189089,0,0.078125,0.0,178,0,11.9453125,4.6015625,benign
0.0,213,10188,msedge.exe,0.7592053288411221,15,64.0,30,53,65208,34384,0.109375,0.109375,913,0,31.08984375,20.62890625,benign
0.0,3746,4,System,0.0029570756620272,132,,205,314,471604,32517732,0.0,70.328125,133197,0,0.12109375,0.19140625,benign
0.0,0,92,Registry,1.948903640350919,4,,86,234,675840,30027776,0.0,0.5,424,0,79.80859375,5.546875,benign
0.0,53,316,smss.exe,0.0268044600332146,3,,22,37,16804,32062,0.015625,0.203125,924,0,1.09765625,1.10546875,benign
0.0,284,404,svchost.exe,0.2934182173030897,5,,0,0,0,0,0.0,0.0625,464,0,12.015625,2.10546875,benign
0.0,591,416,csrss.exe,0.1229571138178422,12,,190,0,146218,0,0.078125,0.359375,2485,0,5.03515625,1.765625,benign
0.0,171,492,wininit.exe,0.1692210394979457,3,,2,0,9732,0,0.015625,0.046875,579,0,6.9296875,1.48046875,benign
0.0,469,500,csrss.exe,0.3922417781372903,15,,1517,0,334510,0,0.03125,0.6875,14212,0,16.0625,2.48046875,benign
0.0,955,504,dwm.exe,1.8199369856715373,17,,2,0,109516,0,1.0625,1.078125,23149,0,74.52734375,49.66015625,benign
0.0,291,556,winlogon.exe,0.2656598618950276,5,,3,0,9872,0,0.03125,0.265625,1274,0,10.87890625,3.66796875,benign
0.0,686,636,services.exe,0.2481081869978337,9,,54,35,413812,24084,0.25,1.03125,9383,0,10.16015625,4.94140625,benign
0.0,183,648,svchost.exe,0.2514468208097999,6,,0,0,0,0,0.1875,0.375,4573,0,10.296875,2.16796875,benign
0.0,1634,652,lsass.exe,0.4831480073602566,12,,732,482,69686,100380,0.5,0.796875,14062,0,19.78515625,7.609375,benign
0.0,1368,780,svchost.exe,0.6157394644640587,22,,21,1,229376,65536,0.40625,1.28125,13356,0,25.21484375,9.359375,benign
0.0,502,792,CompatTelRunner.exe,0.7767570037383159,20,,510981,105,2344291586,3319360,2.640625,10.734375,15054,0,31.80859375,50.81640625,benign
0.0,229,800,svchost.exe,0.2432433205861115,4,,0,0,0,0,0.015625,0.09375,994,0,9.9609375,2.24609375,benign
0.0,50,808,fontdrvhost.exe,0.1065501133704653,7,,0,0,0,0,0.046875,0.171875,2523,0,4.36328125,1.6484375,benign
0.0,50,816,fontdrvhost.exe,0.0975834968468988,7,,0,0,0,0,0.0,0.03125,1781,0,3.99609375,1.515625,benign
0.0,1204,900,svchost.exe,0.3162163167619449,12,,6,0,24576,0,1.21875,2.3125,22538,0,12.94921875,6.05859375,benign
0.0,194,944,svchost.exe,0.1892528423697432,6,,1,1,116,160,0.015625,0.0625,264,0,7.75,2.0,benign
0.0,324,948,svchost.exe,0.2567886349089459,7,,0,0,0,0,0.140625,0.421875,6215,0,10.515625,2.6484375,benign
0.0,122,1032,svchost.exe,0.1350715850784054,5,,0,0,0,0,0.015625,0.015625,113,0,5.53125,1.43359375,benign
0.0,424,1064,SearchProtocolHost.exe,0.2780605017680451,7,,47,2,49965,248,0.0625,0.171875,1414,0,11.38671875,3.29296875,benign
0.0,412,1172,svchost.exe,0.5087124034061696,9,,1379,269,71274704,2206000,0.234375,0.8125,4136,0,20.83203125,19.4609375,benign
0.0,424,1200,svchost.exe,0.3760255567648829,17,,1,29,6,1664030,0.046875,0.359375,4132,0,15.3984375,6.32421875,benign
0.0,262,1232,svchost.exe,0.3434977244825833,6,,27,0,200704,0,0.078125,0.09375,671,0,14.06640625,3.37109375,benign
0.0,146,1276,svchost.exe,0.2027981566925776,4,,0,0,0,0,0.046875,0.109375,1232,0,8.3046875,4.0234375,benign
0.0,248,1320,svchost.exe,0.2359937157372705,7,,0,0,0,0,0.171875,0.3125,2781,0,9.6640625,2.546875,benign
0.0,160,1336,svchost.exe,0.1507154692259043,4,,0,0,0,0,0.03125,0.03125,1158,0,6.171875,1.51171875,benign
0.0,240,1364,svchost.exe,0.1876312202325024,8,,0,0,0,0,0.03125,0.171875,2289,0,7.68359375,2.2734375,benign
0.0,210,1464,dllhost.exe,0.2698570015443566,6,,24,69,2408448,1011712,0.03125,0.0625,364,0,11.05078125,3.83984375,benign
0.0,237,1516,svchost.exe,0.2865501706041878,4,,0,0,0,0,0.015625,0.078125,508,0,11.734375,2.36328125,benign
0.0,135,1592,svchost.exe,0.18095395260857,4,,0,0,0,0,0.015625,0.046875,186,0,7.41015625,1.546875,benign
0.0,465,1604,svchost.exe,0.219014378064985,7,,34,0,714,0,0.109375,0.296875,2204,0,8.96875,2.98828125,benign
0.0,213,1616,svchost.exe,0.3198411191863654,6,,3,58,233633,986109,0.125,4.234375,1514,0,13.09765625,2.70703125,benign
0.0,211,1644,svchost.exe,0.1478537831013618,4,,0,0,0,0,0.0,0.03125,634,0,6.0546875,1.375,benign
0.0,399,1704,svchost.exe,0.2793959552928315,7,,1,1,116,160,0.015625,0.1875,603,0,11.44140625,3.97265625,benign
0.0,0,1788,MemCompression,1.3195234720265412,22,,0,0,0,0,0.0,1.59375,11586,0,54.03515625,0.2734375,benign
0.0,178,1804,svchost.exe,0.1982194588933097,4,,72,0,1448,0,0.0,0.03125,195,0,8.1171875,1.84765625,benign
0.0,185,1872,svchost.exe,0.1924960866442246,4,,0,0,0,0,0.015625,0.09375,494,0,7.8828125,1.765625,benign
0.0,159,1880,svchost.exe,0.2188235989900156,7,,0,0,0,0,0.34375,0.4375,2646,0,8.9609375,1.98828125,benign
0.0,195,1924,svchost.exe,0.1850557027204142,7,,0,0,0,0,0.0625,0.15625,992,0,7.578125,2.0625,benign
0.0,570,1952,svchost.exe,0.2416216984488707,9,,0,0,0,0,0.09375,0.359375,2404,0,9.89453125,2.91796875,benign
0.0,362,2020,svchost.exe,0.3291892938598708,12,,0,0,0,0,0.046875,0.15625,810,0,13.48046875,3.16796875,benign
0.0,283,2056,svchost.exe,0.1935453715565569,12,,4,0,1648,0,0.078125,0.296875,1295,0,7.92578125,2.76953125,benign
0.0,192,2064,svchost.exe,0.4330685001807632,7,,2797,147,11368656,390392,1.859375,1.796875,27518,0,17.734375,9.44140625,benign
0.0,140,2072,svchost.exe,0.159968254361925,4,,0,0,0,0,0.0,0.015625,138,0,6.55078125,1.59375,benign
0.0,375,2088,svchost.exe,0.2376153378745112,10,,0,0,0,0,0.03125,0.125,452,0,9.73046875,2.6171875,benign
0.0,154,2136,svchost.exe,0.1913514121944076,6,,1,1,4264,4096,0.0,0.0,120,0,7.8359375,1.81640625,benign
0.0,367,2160,svchost.exe,0.2626073966955156,6,,1,1,116,160,0.078125,0.078125,420,0,10.75390625,2.7578125,benign
0.0,205,2200,svchost.exe,0.3079174270007717,5,,0,0,0,0,0.046875,0.0625,714,0,12.609375,2.4921875,benign
0.0,452,2316,spoolsv.exe,0.3505565502564547,11,,2,2,232,320,0.015625,0.140625,713,0,14.35546875,5.3203125,benign
0.0,421,2388,svchost.exe,0.4271543488567087,16,,1,2,116,32928,0.234375,0.453125,2016,0,17.4921875,9.13671875,benign
0.0,191,2424,svchost.exe,0.2004134182554588,6,,104,74,6128,8896,0.0,0.03125,444,0,8.20703125,2.0390625,benign
0.0,129,2476,CompatTelRunner.exe,0.1117011483946417,3,,0,0,0,0,0.0,0.015625,166,0,4.57421875,1.10546875,benign
0.0,158,2592,python.exe,0.291796595165849,3,32.0,65,0,7197637,0,0.078125,0.125,186,0,11.94921875,4.62890625,benign
0.0,216,2616,svchost.exe,0.2107154883038118,8,,0,0,0,0,0.015625,0.015625,259,0,8.62890625,2.08984375,benign
0.0,390,2752,svchost.exe,0.3383466894584068,11,,373,66,9228338,271074,0.046875,0.265625,1243,0,13.85546875,4.12109375,benign
0.0,745,2772,svchost.exe,1.1282674493696183,18,,274,348,19278005,911188,4.765625,5.46875,18137,0,46.203125,21.453125,benign
0.0,348,2804,svchost.exe,0.4300160349812512,15,,201,43,60318006,649756,0.84375,0.84375,5171,0,17.609375,8.15234375,benign
0.0,878,2824,svchost.exe,1.162226124714189,26,,352,2077,8422736,39869004,6.3125,3.3125,10393,0,47.59375,25.875,benign
0.0,437,2828,svchost.exe,0.4792370363233819,23,,4727,0,38175112,0,0.765625,0.78125,12021,0,19.625,10.91796875,benign
0.0,215,2896,svchost.exe,0.2263593724513108,7,,414,277,27484,43896,0.03125,0.03125,1460,0,9.26953125,2.40625,benign
0.0,116,2936,svchost.exe,0.1390779456527649,5,,0,0,0,0,0.0,0.0625,197,0,5.6953125,1.421875,benign
0.0,136,2952,svchost.exe,0.1415580736273683,4,,1,0,512,0,0.0,0.015625,106,0,5.796875,1.31640625,benign
0.0,166,2972,VGAuthService.exe,0.2627027862330004,4,,30,22,32424,2280,0.015625,0.03125,493,0,10.7578125,2.50390625,benign
0.0,132,2980,vm3dservice.exe,0.1573927368498368,5,,0,0,0,0,0.0,0.015625,409,0,6.4453125,1.6015625,benign
0.0,310,2988,vmtoolsd.exe,0.408744168122152,12,,137,82,6798,11826,0.078125,0.21875,3480,0,16.73828125,5.83203125,benign
0.0,409,3032,svchost.exe,0.5035613683819932,12,,728,17,2986480,33120,0.09375,0.0625,1046,0,20.62109375,4.55078125,benign
0.0,920,3044,MsMpEng.exe,6.797839999313195,34,,1041,697,166581526,1727382,29.03125,5.359375,65067,0,278.375,304.4765625,benign
0.0,138,3124,vm3dservice.exe,0.1709380511726712,6,,0,0,0,0,0.0,0.09375,1111,0,7.0,1.75,benign
0.0,215,3480,TiWorker.exe,0.2573609721338544,5,,1,2908,4096,608777,0.328125,0.34375,884,0,10.5390625,6.90625,benign
0.0,321,3508,dllhost.exe,0.3232751425358164,20,,36,4,724,482,0.015625,0.078125,454,0,13.23828125,3.5625,benign
0.0,549,3528,sihost.exe,0.6142132318643027,13,32.0,26,0,106496,0,0.328125,0.78125,4357,0,25.15234375,5.43359375,benign
0.0,247,3584,RuntimeBroker.exe,0.4509063436904113,7,32.0,0,0,0,0,0.046875,0.109375,482,0,18.46484375,2.9296875,benign
0.0,322,3632,svchost.exe,0.3953896328742871,11,32.0,104,16,363578,34126,0.109375,0.1875,742,0,16.19140625,4.2265625,benign
0.0,288,3648,dllhost.exe,0.3119237875751312,14,,4157,7,2096005,3745,0.109375,0.265625,4647,0,12.7734375,3.984375,benign
0.0,416,3788,WUDFHost.exe,0.2006041973304284,8,,1,0,0,0,0.015625,0.140625,332,0,8.21484375,2.109375,benign
0.0,730,3844,SearchIndexer.exe,0.5657553468220499,18,,559,124,6169386,1630716,0.4375,0.546875,5115,0,23.16796875,18.40625,benign
0.0,255,3856,svchost.exe,0.5215899909666107,29,,1777,94,7235094,1385800,0.234375,0.109375,1049,0,21.359375,14.80859375,benign
0.0,154,3912,svchost.exe,0.1617806555741353,4,,0,0,0,0,0.0,0.0,195,0,6.625,1.6484375,benign
0.0,331,4000,svchost.exe,0.2230207386393445,12,,0,0,0,0,0.0,0.046875,182,0,9.1328125,2.671875,benign
0.0,206,4008,svchost.exe,0.2050875055922116,11,,1,0,0,0,0.015625,0.046875,361,0,8.3984375,2.1328125,benign
0.0,140,4032,python.exe,1.6625442488217006,5,32.0,931,7,13611421,85144,0.515625,1.640625,3794,0,68.08203125,83.73828125,benign
0.0,219,4056,svchost.exe,0.2029889357675471,9,,1,0,0,0,0.0,0.046875,148,0,8.3125,2.0234375,benign
0.0,243,4084,sppsvc.exe,0.3247059855980876,10,,5,0,791732,0,0.375,0.34375,792,0,13.296875,5.2734375,benign
0.0,417,4100,ctfmon.exe,0.3600955040049297,10,128.0,0,0,0,0,0.078125,0.375,3637,0,14.74609375,3.6953125,benign
0.0,579,4252,svchost.exe,0.9293802637139152,11,32.0,277,846,1130612,1742760,0.734375,0.8125,6299,0,38.05859375,9.265625,benign
0.0,474,4276,MpDefenderCoreService.exe,0.4575836113143438,11,,144,4,1343427,9504,0.078125,0.15625,423,0,18.73828125,7.80859375,benign
0.0,218,4468,MicrosoftEdgeUpdate.exe,0.0312877682949978,6,,1,31,92,3430,0.015625,0.09375,1019,0,1.28125,2.109375,benign
0.0,288,4472,taskhostw.exe,0.3673451088537707,10,32.0,111,182,5989860,4819698,0.078125,0.34375,2832,0,15.04296875,5.875,benign
0.0,412,4564,WmiPrvSE.exe,0.4851511876474365,14,,842,840,912760,80208,0.71875,1.734375,14309,0,19.8671875,11.04296875,benign
0.0,169,4612,conhost.exe,0.0393958789812015,5,,0,0,0,0,0.03125,0.03125,1344,0,1.61328125,6.55859375,benign
0.0,243,4696,msdtc.exe,0.2337997563751212,12,,1,3,116,151712,0.03125,0.140625,3159,0,9.57421875,2.90234375,benign
0.0,128,4736,AggregatorHost.exe,0.164928510311132,5,,5,0,225,0,0.046875,0.03125,1271,0,6.75390625,1.73828125,benign
0.0,297,4888,svchost.exe,0.5062322754315661,8,,0,0,0,0,0.109375,0.234375,1116,0,20.73046875,3.796875,benign
0.0,178,4892,VSSVC.exe,0.220159052514802,5,,0,0,0,0,0.015625,0.03125,330,0,9.015625,1.93359375,benign
0.0,201,4908,svchost.exe,0.229698006263277,12,,0,1,0,4096,0.015625,0.046875,197,0,9.40625,2.4609375,benign
0.0,253,4952,svchost.exe,0.411415075171725,6,32.0,0,0,0,0,0.015625,0.140625,596,0,16.84765625,3.1875,benign
0.0,182,4972,svchost.exe,0.2020350403926996,7,,264,0,5392,0,0.015625,0.046875,120,0,8.2734375,1.9765625,benign
0.0,304,5172,svchost.exe,0.348553369969275,8,,11,4,4857,4203,0.015625,0.203125,235,0,14.2734375,3.8515625,benign
0.0,2975,5268,explorer.exe,3.006105884294399,210,32.0,734,331,1444009,817998,2.84375,8.078125,41982,0,123.1015625,78.09765625,benign
0.0,159,5380,TrustedInstaller.exe,0.1803816153836615,8,,0,237,0,43308,0.03125,0.15625,1969,0,7.38671875,2.109375,benign
0.0,111,5664,svchost.exe,0.1344038583160121,5,,1,5425,5509,84792,0.015625,0.03125,136,0,5.50390625,1.40625,benign
0.0,142,5744,msedge.exe,0.1779968769465427,9,32.0,20,11,6061,132,0.0,0.09375,158,0,7.2890625,2.09375,benign
0.0,237,5768,SearchFilterHost.exe,0.1873450516200482,5,,363,0,7414,0,0.0,0.078125,411,0,7.671875,2.54296875,benign
0.0,125,5820,svchost.exe,0.1639746149362845,3,,659,2,1003305,1011,0.015625,0.015625,76,0,6.71484375,2.23828125,benign
0.0,229,5972,svchost.exe,0.2115739941411746,10,,1,0,63942,0,0.015625,0.0625,275,0,8.6640625,3.9921875,benign
0.0,204,6180,NisSrv.exe,0.2731002458188381,4,,0,0,0,0,0.015625,0.109375,337,0,11.18359375,3.99609375,benign
0.0,627,6296,StartMenuExperienceHost.exe,1.5872819037462331,11,32.0,78,182,198441,41316,0.71875,1.28125,3119,0,65.0,22.578125,benign
0.0,359,6356,RuntimeBroker.exe,0.6636250122814029,8,32.0,16,0,46945,0,0.078125,0.296875,989,0,27.17578125,4.6484375,benign
0.0,584,6388,svchost.exe,0.6274723775746828,11,32.0,283,748,14336132,38846166,2.09375,1.671875,14740,0,25.6953125,8.72265625,benign
0.0,1111,6524,SearchApp.exe,1.8037207642991304,27,32.0,4648,1847,27715878,10853073,2.484375,3.46875,7891,0,73.86328125,110.85546875,benign
0.0,492,6648,RuntimeBroker.exe,0.7389827468943552,10,32.0,723,2,275733,248,0.3125,1.015625,2181,0,30.26171875,7.59375,benign
0.0,312,6724,WmiPrvSE.exe,0.6487442444337821,9,,8,2,1744653,196,0.1875,0.515625,3436,0,26.56640625,21.73828125,benign
0.0,184,6836,audiodg.exe,0.298283083714812,6,32.0,1,0,5477,0,0.015625,1.546875,407,0,12.21484375,6.1484375,benign
0.0,594,6976,backgroundTaskHost.exe,0.7189509440225578,15,32.0,20,0,901528,0,0.125,0.59375,6016,0,29.44140625,14.76171875,benign
0.0,472,6988,svchost.exe,0.471224315174663,17,,86,32,2800132,428557,0.015625,0.140625,1629,0,19.296875,9.1796875,benign
0.0,125,7076,uhssvc.exe,0.1629253300239523,6,,0,1,0,65536,0.0,0.03125,132,0,6.671875,1.41796875,benign
0.0,229,7124,svchost.exe,0.18476953410796,8,,0,0,0,0,0.046875,0.0625,263,0,7.56640625,1.96875,benign
0.0,288,7224,svchost.exe,0.2818760832674351,4,,3,0,8573,0,0.09375,0.046875,307,0,11.54296875,2.515625,benign
0.0,421,7320,smartscreen.exe,0.5336090726896893,7,32.0,8,1,20510,160,0.046875,0.1875,735,0,21.8515625,7.8671875,benign
0.0,1010,7372,Code.exe,3.0538960425742583,48,32.0,5333,3438,44732555,12399406,3.28125,4.5625,34769,0,125.05859375,102.14453125,benign
0.0,195,7412,SecurityHealthSystray.exe,0.224356192164131,7,32.0,1,0,7903,0,0.0,0.046875,508,0,9.1875,1.90625,benign
0.0,432,7444,SecurityHealthService.exe,0.3915740513748971,16,,1,1,14257,4096,0.09375,0.234375,3551,0,16.03515625,4.90234375,benign
0.0,518,7552,vmtoolsd.exe,1.0001593005275995,9,32.0,1740,51,5598471,4535,5.6875,3.921875,15456,0,40.95703125,21.40625,benign
0.0,224,7680,Code.exe,0.7068364727619945,9,32.0,11,10,5523,120,0.0,0.09375,181,0,28.9453125,10.35546875,benign
0.0,225,7720,RuntimeBroker.exe,0.4237203255072577,6,32.0,1,0,16977,0,0.125,0.203125,3926,0,17.3515625,3.125,benign
0.0,321,7812,Code.exe,2.1758353500271386,18,32768.0,6624,5943,77272966,744952,0.96875,8.40625,35249,0,89.1015625,102.87109375,benign
0.0,340,7844,Code.exe,1.0564391276436018,17,32.0,292,495,898335,231878,0.28125,0.171875,1837,0,43.26171875,13.0234375,benign
0.0,774,7876,OneDrive.exe,1.507345471334013,27,32.0,56,1356,641596,273191,0.359375,1.453125,7592,0,61.7265625,20.78125,benign
0.0,273,8024,RuntimeBroker.exe,0.3461686315321563,4,32.0,195,0,85930,0,0.078125,0.25,546,0,14.17578125,2.703125,benign
0.0,461,8092,Code.exe,6.4883963397126685,18,32.0,13738,11098,24721210,79008480,16.71875,4.96875,87023,0,265.703125,211.6953125,benign
0.0,1183,8128,msedge.exe,2.8016861054645807,50,32.0,1294,680,9516770,1082982,0.90625,1.8125,9111,0,114.73046875,42.80859375,benign
0.0,351,8308,Code.exe,2.640477787115353,26,32.0,1778,653,23292947,2846684,2.21875,1.734375,23167,0,108.12890625,85.0546875,benign
0.0,369,8340,Code.exe,4.70680594811,25,32.0,6720,3197,25891843,12135732,4.765625,2.671875,34249,0,192.74609375,167.7890625,benign
0.0,327,8356,Code.exe,2.4596192240442685,27,32.0,134,59,1225791,160160,0.5625,0.359375,6315,0,100.72265625,85.34765625,benign
0.0,343,8408,msedge.exe,0.7812403120000991,21,32.0,259,254,1712329,184887,0.171875,0.875,2179,0,31.9921875,11.22265625,benign
0.0,257,8416,msedge.exe,0.603815772278465,17,32768.0,52,29,51777,60560,0.0,0.640625,1488,0,24.7265625,10.84375,benign
0.0,180,8424,msedge.exe,0.4391734305797872,11,32.0,58,52,83299,6577,0.0625,0.59375,833,0,17.984375,8.3671875,benign
0.0,374,8700,Code.exe,3.039873780564,30,32.0,552,580,1953214,2029524,1.375,0.984375,10538,0,124.484375,109.8125,benign
0.0,745,8748,svchost.exe,0.5178697990047056,16,,19,9,189622,50092,0.46875,0.515625,3916,0,21.20703125,10.09765625,benign
0.0,545,8840,TextInputHost.exe,0.9664867937954827,11,32.0,1,0,4096,0,0.09375,0.515625,1938,0,39.578125,12.55859375,benign
0.0,239,9240,svchost.exe,0.2829253681797672,10,,2,0,24,0,0.109375,0.515625,1155,0,11.5859375,2.94921875,benign
0.0,581,9344,ShellExperienceHost.exe,1.1715742993876943,17,32.0,4,0,8900,0,0.21875,0.53125,2352,0,47.9765625,15.5078125,benign
0.0,140,9360,svchost.exe,0.3002862640019917,6,,1,0,20482,0,0.078125,0.046875,1426,0,12.296875,1.8359375,benign
0.0,114,9584,conhost.exe,0.1455644342017279,7,32.0,38,60,48,1399,0.03125,0.25,14960,0,5.9609375,1.3203125,benign
0.0,611,9640,powershell.exe,1.7822581183650616,17,32.0,149,92,540528,1443,0.734375,1.34375,7580,0,72.984375,61.08984375,benign
0.0,257,9652,Code.exe,12.16369226190533,17,32.0,8324,180,63119472,58507,9.390625,5.90625,19668,0,498.109375,514.53125,benign
0.0,63,9832,pet.exe,0.1421304108522769,3,32.0,24,1644,12085,211895,0.171875,1.53125,105,0,5.8203125,1.5859375,benign
0.0,111,9840,conhost.exe,0.2527822743345864,4,32.0,0,0,0,0,0.015625,0.078125,512,0,10.3515625,6.23046875,benign
0.0,201,9916,MoUsoCoreWorker.exe,0.3483625908943055,10,,72,14,112586,33308,0.0625,0.078125,228,0,14.265625,3.12109375,benign
0.0,236,9948,svchost.exe,0.2729094667438686,14,,0,0,0,0,0.0,0.140625,330,0,11.17578125,3.30859375,benign
0.0,109,9968,conhost.exe,0.1418442422398226,7,32.0,2,2,0,125,0.0,0.015625,173,0,5.80859375,1.32421875,benign
0.0,208,10024,svchost.exe,0.2813991355800113,7,,4,0,21452,0,0.0,0.015625,312,0,11.5234375,2.6171875,benign
0.0,549,10044,powershell.exe,1.7099528489516211,12,32.0,141,2,483301,120,0.53125,0.90625,2493,0,70.0234375,59.98828125,benign
0.0,229,10132,svchost.exe,0.294085944065483,6,,4,0,61315,0,0.015625,0.046875,304,0,12.04296875,2.85546875,benign
0.0,3500,4,System,0.0032432442744814,129,,336,1397,632860,61154977,0.0,245.484375,2145023,0,0.1328125,0.19140625,benign
0.0,0,92,Registry,0.8458190288772747,4,,643,3603,10010624,86347776,0.0,4.109375,6984,0,34.63671875,5.5234375,benign
0.0,53,320,smss.exe,0.0227980994588551,2,,22,13,16804,24724,0.0,0.421875,831,0,0.93359375,1.046875,benign
0.0,481,436,csrss.exe,0.1187599741685132,11,,334,0,256446,0,0.390625,2.015625,30203,0,4.86328125,1.71484375,benign
0.0,165,512,wininit.exe,0.1444197597519109,1,,2,0,9732,0,0.046875,0.453125,252,0,5.9140625,1.3203125,benign
0.0,616,520,csrss.exe,0.8841656229461441,13,,165421,0,4499889,0,0.78125,19.9375,1414732,0,36.20703125,3.47265625,benign
0.0,285,584,winlogon.exe,0.238473843711874,6,,4,1,9988,160,0.15625,0.65625,425,0,9.765625,3.78515625,benign
0.0,315,600,svchost.exe,0.4123689705465724,10,32.0,1012,6855,4100050,14442150,2.75,1.09375,2042,0,16.88671875,5.71484375,benign
0.0,691,652,services.exe,0.2081399707917236,5,,108,1,450676,160,2.796875,3.25,6097,0,8.5234375,4.8125,benign
0.0,1289,660,lsass.exe,0.3907155455375343,9,,343,254,42086,68605,4.078125,4.921875,76586,0,16.0,7.109375,benign
0.0,1092,716,dwm.exe,1.329825542074894,15,,2,0,109516,0,53.84375,38.96875,1002738,0,54.45703125,83.453125,benign
0.0,274,740,msedge.exe,0.1253418522549609,16,64.0,3808,5377,1529393,5314976,2.921875,0.640625,43916,0,5.1328125,57.5390625,benign
0.0,1414,784,svchost.exe,0.6487442444337821,11,,128,11,2643968,204800,8.0625,28.53125,61484,0,26.56640625,11.0078125,benign
0.0,50,808,fontdrvhost.exe,0.0710652054261384,5,,0,0,0,0,0.0625,0.1875,2101,0,2.91015625,1.44921875,benign
0.0,50,816,fontdrvhost.exe,0.1654054579985558,5,,0,0,0,0,0.171875,0.546875,11695,0,6.7734375,4.0390625,benign
0.0,418,884,WUDFHost.exe,0.1616852660366505,6,,1,0,0,0,0.203125,0.515625,862,0,6.62109375,2.09375,benign
0.0,214,944,svchost.exe,0.2176789245401985,1,,0,0,0,0,0.296875,0.125,38,0,8.9140625,2.13671875,benign
0.0,1254,952,svchost.exe,0.3900478187751411,11,,20,0,81920,0,12.484375,9.109375,11855,0,15.97265625,8.625,benign
0.0,314,1000,svchost.exe,0.231224238863033,5,,0,0,0,0,0.203125,0.234375,2565,0,9.46875,2.5390625,benign
0.0,305,1028,svchost.exe,0.2772019959306823,1,,0,0,0,0,0.15625,0.1875,62,0,11.3515625,1.85546875,benign
0.0,482,1052,Code.exe,6.572529911774216,15,32.0,320301,291936,320292088,1593610792,338.28125,49.3125,2531046,0,269.1484375,309.29296875,benign
0.0,325,1128,svchost.exe,0.1900159586696212,10,,0,0,0,0,0.140625,0.203125,69,0,7.78125,2.53125,benign
0.0,213,1148,svchost.exe,0.180572394458631,6,,1,0,0,0,0.046875,0.0625,60,0,7.39453125,1.87109375,benign
0.0,121,1180,svchost.exe,0.1152305612815775,4,,0,0,0,0,0.078125,0.078125,113,0,4.71875,1.546875,benign
0.0,203,1184,svchost.exe,0.177519929259119,9,,2,0,0,0,0.09375,0.078125,360,0,7.26953125,2.02734375,benign
0.0,424,1204,svchost.exe,0.3649603704166519,7,,5381,1472,88662224,28213344,3.25,5.078125,5089,0,14.9453125,14.62109375,benign
0.0,231,1348,svchost.exe,0.2479174079228642,2,,0,0,0,0,0.03125,0.078125,61,0,10.15234375,2.26953125,benign
0.0,176,1396,msedgewebview2.exe,0.3701114054408284,10,32.0,94,83,1053677,176504,0.015625,0.171875,427,0,15.15625,8.6328125,benign
0.0,176,1468,svchost.exe,0.1431796957646091,2,,0,0,0,0,0.203125,0.171875,20816,0,5.86328125,1.51171875,benign
0.0,155,1492,svchost.exe,0.1769475920342105,5,,0,0,0,0,0.09375,0.203125,43,0,7.24609375,4.328125,benign
0.0,246,1512,svchost.exe,0.3178379388991856,2,,132,0,2125824,0,0.09375,0.328125,78,0,13.015625,3.16015625,benign
0.0,445,1544,svchost.exe,0.2081399707917236,7,,34,0,714,0,0.5625,0.328125,388,0,8.5234375,3.05859375,benign
0.0,223,1564,svchost.exe,0.1776153187966037,3,,6,743,467266,8551417,1.78125,71.78125,17095,0,7.2734375,2.44140625,benign
0.0,283,1604,svchost.exe,0.1406995677900056,3,,0,0,0,0,0.046875,0.09375,1792,0,5.76171875,1.31640625,benign
0.0,251,1688,svchost.exe,0.1796184990837835,9,,0,0,0,0,0.640625,0.65625,3438,0,7.35546875,2.46484375,benign
0.0,0,1788,MemCompression,1.6570116556475851,70,,0,0,0,0,0.0,60.171875,696013,0,67.85546875,1.6640625,benign
0.0,179,1812,svchost.exe,0.1814309002959937,2,,144,0,2896,0,0.046875,0.078125,530,0,7.4296875,1.79296875,benign
0.0,404,1876,svchost.exe,0.3556121957431465,6,,1,879,6,13107700,1.140625,2.34375,2101,0,14.5625,6.046875,benign
0.0,181,1892,svchost.exe,0.1761844757343325,2,,0,0,0,0,0.0625,0.203125,179,0,7.21484375,1.70703125,benign
0.0,255,1912,Code.exe,4.9407010940226055,15,32.0,16011,3247,64827473,851472,44.5625,13.71875,109436,0,202.32421875,414.734375,benign
0.0,154,1928,svchost.exe,0.1216216602930557,4,,0,0,0,0,0.96875,0.40625,2564,0,4.98046875,1.890625,benign
0.0,740,1956,ShellExperienceHost.exe,0.7067410832245098,15,32.0,54,0,57949,0,1.671875,0.90625,6644,0,28.94140625,16.8203125,benign
0.0,129,1992,svchost.exe,0.162257603261559,1,,0,0,0,0,0.015625,0.015625,73,0,6.64453125,1.37890625,benign
0.0,145,2020,svchost.exe,0.2561209081465526,3,,0,0,0,0,0.0,0.0,45,0,10.48828125,1.61328125,benign
0.0,403,2044,svchost.exe,0.2796821239052858,7,,33,33,3828,5280,0.703125,2.09375,2839,0,11.453125,4.51171875,benign
0.0,651,2128,svchost.exe,0.2402862449240842,15,,0,0,0,0,1.28125,0.796875,598,0,9.83984375,4.02734375,benign
0.0,249,2196,svchost.exe,0.2181558722276223,7,,0,0,0,0,1.0625,1.875,1246,0,8.93359375,2.59375,benign
