timestamp,pid,process_name,is_keylogger,cpu_percent,memory_rss_mb,num_threads,num_handles,read_bytes,write_bytes
2025-11-11T15:08:07.140086,25380,OneDrive.exe,0,0.0,11.6328125,27,1049,16211818,6272151
2025-11-11T15:08:07.194576,25728,chrome.exe,0,0.0,2.12890625,19,290,235654,134152
2025-11-11T15:08:07.249893,26064,Notepad.exe,0,0.0,2.94140625,23,1957,690509,30608
2025-11-11T15:08:07.306034,26072,setup.exe,0,0.0,0.0,1,122,0,4421
2025-11-11T15:08:07.369932,26192,svchost.exe,0,0.0,1.0,5,143,4092,0
2025-11-11T15:08:07.423772,26328,RuntimeBroker.exe,0,0.0,0.7421875,2,151,0,0
2025-11-11T15:08:07.478479,26520,msedgewebview2.exe,0,0.0,1.4375,20,261,212649,2182432
2025-11-11T15:08:07.533491,26984,ShellExperienceHost.exe,0,0.0,0.00390625,15,676,68871,11362
2025-11-11T15:08:07.588313,27088,Copilot.exe,0,0.0,3.8515625,24,1232,1539642,35361
2025-11-11T15:08:07.643750,27176,RuntimeBroker.exe,0,0.0,1.02734375,2,187,10923,0
2025-11-11T15:08:07.698979,27228,Code.exe,0,0.0,12.91796875,25,360,76443279,38272332
2025-11-11T15:08:07.754265,27604,chrome.exe,0,0.0,85.32421875,23,441,31988295,18193588
2025-11-11T15:08:07.809346,27660,VBoxSVC.exe,0,0.0,4.15625,18,1328,2567901,1044069
2025-11-11T15:08:07.864944,27824,MoNotificationUx.exe,0,0.0,0.0,1,170,11245,0
2025-11-11T15:08:07.920004,27948,LockApp.exe,0,0.0,4.26171875,8,570,57359,11258
2025-11-11T15:08:07.974688,28088,chrome.exe,0,0.0,4.95703125,19,350,864504,570736
2025-11-11T15:08:08.029945,28408,powershell.exe,0,0.0,0.7109375,9,459,305725,120
2025-11-11T15:08:08.085817,28524,chrome.exe,0,0.0,2.1640625,19,301,377064,339350
2025-11-11T15:08:08.142428,28548,CrossDeviceService.exe,0,0.0,7.15234375,13,754,778183,0
2025-11-11T15:08:08.199068,28660,chrome.exe,0,0.0,49.45703125,23,553,71198647,29086203
2025-11-11T15:08:08.256038,28872,chrome.exe,0,0.0,4.0,23,1349,1511191,7465063
2025-11-11T15:08:08.311542,28876,chrome.exe,0,0.0,5.90625,20,397,2361427,3468858
2025-11-11T15:08:08.366446,28936,Zoom.exe,0,0.0,8.2109375,53,1352,52809874,456590
2025-11-11T15:08:08.421700,28992,RuntimeBroker.exe,0,0.0,0.8046875,2,162,0,0
2025-11-11T15:08:08.475864,29328,OpenConsole.exe,0,0.0,1.640625,6,274,28620,20391
2025-11-11T15:08:08.530347,29424,VirtualBoxVM.exe,0,0.0,0.0,1,85,40674616,55082
2025-11-11T15:08:08.585424,29784,msedge.exe,0,0.0,3.68359375,16,356,10002199,172176
2025-11-11T15:08:08.640187,29872,chrome.exe,0,0.0,2.52734375,20,391,16742259,25185327
2025-11-11T15:08:08.694880,30240,chrome.exe,0,0.0,83.4765625,23,478,39840327,100753462
2025-11-11T15:08:10.767749,176,Registry,0,0.0,5.3984375,4,0,16384,1763450880
2025-11-11T15:08:10.829766,560,svchost.exe,0,0.0,0.46484375,3,199,8192,0
2025-11-11T15:08:10.892271,576,csrss.exe,0,0.0,1.05078125,15,1064,3649972,0
2025-11-11T15:08:10.953472,588,smss.exe,0,0.0,0.00390625,2,58,2798962,93678
2025-11-11T15:08:11.014530,648,wininit.exe,0,0.0,0.41796875,2,158,36868,0
2025-11-11T15:08:11.076597,660,svchost.exe,0,0.0,1.69921875,3,337,0,0
2025-11-11T15:08:11.137990,944,svchost.exe,0,0.0,1.01171875,4,224,0,0
2025-11-11T15:08:11.199849,952,csrss.exe,0,0.0,1.046875,16,900,708224,0
2025-11-11T15:08:11.263249,1068,winlogon.exe,0,0.0,0.5,4,302,302384,430940
2025-11-11T15:08:11.326172,1112,services.exe,0,0.0,4.7734375,10,848,8372,160
2025-11-11T15:08:11.387718,1136,lsass.exe,0,0.0,6.7578125,10,1932,27806583,10208874
2025-11-11T15:08:11.449597,1156,svchost.exe,0,0.0,1.9375,8,249,0,0
2025-11-11T15:08:11.511435,1276,svchost.exe,0,0.0,25.55859375,19,1870,516908142,7618560
2025-11-11T15:08:11.572653,1304,fontdrvhost.exe,0,0.0,0.00390625,5,43,0,0
2025-11-11T15:08:11.634761,1308,fontdrvhost.exe,0,0.0,0.1953125,5,43,0,0
2025-11-11T15:08:11.697016,1352,WUDFHost.exe,0,0.0,0.00390625,7,299,0,0
2025-11-11T15:08:11.751666,1428,backgroundTaskHost.exe,0,0.0,3.37890625,9,468,1270973,8032
2025-11-11T15:08:11.815056,1460,svchost.exe,0,0.0,13.26953125,10,1640,6712410,71343
2025-11-11T15:08:11.876529,1508,svchost.exe,0,0.0,1.62890625,5,376,0,0
2025-11-11T15:08:11.938148,1568,WUDFHost.exe,0,0.0,0.00390625,6,357,0,0
2025-11-11T15:08:12.001443,1692,svchost.exe,0,0.0,2.046875,4,170,0,0
2025-11-11T15:08:12.063569,1708,svchost.exe,0,0.0,1.55078125,5,598,0,0
2025-11-11T15:08:12.118301,1716,AcWebBrowser.exe,0,0.0,1.50390625,24,783,1970397,926132
2025-11-11T15:08:12.180904,1720,svchost.exe,0,0.0,0.484375,4,352,0,0
2025-11-11T15:08:12.243370,1732,svchost.exe,0,0.0,2.234375,8,325,0,0
2025-11-11T15:08:12.304976,1784,AggregatorHost.exe,0,0.0,3.46875,4,242,687842978,430511
2025-11-11T15:08:12.359694,1788,svchost.exe,0,0.0,12.0,9,599,15205271,208773392
2025-11-11T15:08:12.422135,1884,svchost.exe,0,0.0,4.34765625,10,950,8085,0
2025-11-11T15:08:12.484951,1912,svchost.exe,0,0.0,1.2578125,5,263,0,0
2025-11-11T15:08:12.547132,2004,svchost.exe,0,0.0,7.65234375,12,1208,116,160
2025-11-11T15:08:12.601626,2136,msedge.exe,0,0.0,3.47265625,21,351,2607837,680174
2025-11-11T15:08:12.663604,2156,svchost.exe,0,0.0,2.5,8,370,6,162596992
2025-11-11T15:08:12.724853,2184,svchost.exe,0,0.0,3.31640625,7,331,0,0
2025-11-11T15:08:12.786247,2192,svchost.exe,0,0.0,1.58203125,3,362,0,0
2025-11-11T15:08:12.841005,2220,AutodeskDesktopApp.exe,0,0.0,1.59375,12,377,46604,4495
2025-11-11T15:08:12.903726,2224,IntelCpHDCPSvc.exe,0,0.0,0.00390625,3,160,1893,5529
2025-11-11T15:08:12.957911,2316,chrome.exe,0,0.0,0.55859375,8,315,448492,2379136
2025-11-11T15:08:13.019920,2324,svchost.exe,0,0.0,0.5078125,11,425,0,0
2025-11-11T15:08:13.082285,2384,svchost.exe,0,0.0,0.4375,6,123,0,0
2025-11-11T15:08:13.137001,2428,dllhost.exe,0,0.0,0.00390625,2,131,0,0
2025-11-11T15:08:13.200109,2468,svchost.exe,0,0.0,0.42578125,2,153,0,0
2025-11-11T15:08:13.254147,2496,chrome.exe,0,0.0,0.64453125,11,209,2553692,6937820
2025-11-11T15:08:13.316136,2528,svchost.exe,0,0.0,1.38671875,4,191,0,0
2025-11-11T15:08:13.370076,2636,msedgewebview2.exe,0,0.0,1.0859375,19,296,1307061,16207797
2025-11-11T15:08:13.431329,2684,svchost.exe,0,0.0,1.10546875,6,348,0,0
2025-11-11T15:08:13.493904,2792,svchost.exe,0,0.0,3.11328125,7,513,1086048384,6617483496
2025-11-11T15:08:13.555311,2848,svchost.exe,0,0.0,1.03125,6,509,0,0
2025-11-11T15:08:13.609091,2864,chrome.exe,0,0.0,0.0,7,166,82116,27372
2025-11-11T15:08:13.672227,2968,NVDisplay.Container.exe,0,0.0,3.1796875,36,501,49362289,336255598
2025-11-11T15:08:13.734926,2976,svchost.exe,0,0.0,1.69140625,4,130,0,0
2025-11-11T15:08:13.788916,3068,chrome.exe,0,0.0,0.51171875,19,398,2893584,15186232
2025-11-11T15:08:13.852725,3076,svchost.exe,0,0.0,0.453125,2,219,0,0
2025-11-11T15:08:13.906918,3132,RuntimeBroker.exe,0,0.0,0.69921875,2,140,0,0
2025-11-11T15:08:13.969548,3136,spaceman.exe,0,0.0,0.00390625,2,62,0,0
2025-11-11T15:08:14.031676,3168,WUDFHost.exe,0,0.0,4.06640625,18,451,8290152,113256
2025-11-11T15:08:14.095694,3324,svchost.exe,0,0.0,0.51171875,5,187,754,0
2025-11-11T15:08:14.159751,3340,svchost.exe,0,0.0,1.23828125,5,317,0,0
2025-11-11T15:08:14.224171,3348,svchost.exe,0,0.0,1.90625,3,240,280260649,257330828
2025-11-11T15:08:14.278210,3424,RuntimeBroker.exe,0,0.0,8.15625,12,544,60131,188
2025-11-11T15:08:14.332990,3428,chrome.exe,0,0.0,76.28515625,20,601,73208873,22599201
2025-11-11T15:08:14.397135,3468,MemCompression,0,0.0,175.44921875,70,0,0,0
2025-11-11T15:08:14.460804,3508,svchost.exe,0,0.0,0.46875,3,236,548552,0
2025-11-11T15:08:14.521516,3588,igfxCUIServiceN.exe,0,0.0,0.00390625,2,218,54066,0
2025-11-11T15:08:14.582162,3668,svchost.exe,0,0.0,0.484375,3,651,0,20996
2025-11-11T15:08:14.642874,3676,svchost.exe,0,0.0,1.66015625,9,217,0,0
2025-11-11T15:08:14.704716,3752,dasHost.exe,0,0.0,0.00390625,1,143,0,0
2025-11-11T15:08:14.759068,3784,msedgewebview2.exe,0,0.0,2.26953125,10,176,19425646,5253111
2025-11-11T15:08:14.821750,3868,svchost.exe,0,0.0,0.46484375,8,269,0,0
2025-11-11T15:08:14.884255,3968,svchost.exe,0,0.0,2.6484375,13,464,116,32928
2025-11-11T15:08:14.947260,3996,svchost.exe,0,0.0,0.77734375,8,762,372804952,0
2025-11-11T15:08:15.011891,4040,svchost.exe,0,0.0,0.42578125,4,163,0,0
2025-11-11T15:08:15.074016,4080,svchost.exe,0,0.0,3.6875,14,628,143947608,160
2025-11-11T15:08:15.128322,4192,zWebview2Agent.exe,0,0.0,3.43359375,21,426,44921926,46892007
2025-11-11T15:08:15.191236,4284,svchost.exe,0,0.0,0.44140625,4,296,512,0
2025-11-11T15:08:15.252640,4308,svchost.exe,0,0.0,13.94921875,5,419,2965780548,296690512
2025-11-11T15:08:15.313653,4380,spoolsv.exe,0,0.0,3.16015625,13,666,423104221,320
2025-11-11T15:08:15.375312,4416,svchost.exe,0,0.0,3.671875,11,434,970249612,66739512
2025-11-11T15:08:15.435847,4484,svchost.exe,0,0.0,0.0,4,206,0,4259581
2025-11-11T15:08:15.498129,4548,svchost.exe,0,0.0,0.44921875,4,180,414564,514104
2025-11-11T15:08:15.560338,4576,NVDisplay.Container.exe,0,0.0,0.7265625,27,1150,125580190,37676147
2025-11-11T15:08:15.622289,4636,svchost.exe,0,0.0,0.453125,3,187,2837114,110592
2025-11-11T15:08:15.683770,4756,WmiPrvSE.exe,0,0.0,1.3125,5,282,0,0
2025-11-11T15:08:15.737735,4932,chrome.exe,0,0.0,59.3125,22,560,10553952797,35369679156
2025-11-11T15:08:15.800316,5152,armsvc.exe,0,0.0,0.00390625,2,148,0,0
2025-11-11T15:08:15.861897,5164,AdAppMgrSvc.exe,0,0.0,1.09765625,10,461,1839727,12485544
2025-11-11T15:08:15.924808,5172,AdskLicensingService.exe,0,0.0,1.5625,19,160,702741,82706
2025-11-11T15:08:15.986331,5184,svchost.exe,0,0.0,5.87109375,8,266,0,0
2025-11-11T15:08:16.040461,5192,taskhostw.exe,0,0.0,1.578125,8,332,2248764,241967104
2025-11-11T15:08:16.104383,5208,svchost.exe,0,0.0,1.65625,6,451,23515853,5243313
2025-11-11T15:08:16.165823,5224,officeclicktorun.exe,0,0.0,1.171875,11,572,5219135,973828
2025-11-11T15:08:16.226448,5244,svchost.exe,0,0.0,12.49609375,12,746,1738312504,251549609
2025-11-11T15:08:16.287963,5260,svchost.exe,0,0.0,17.65625,18,488,42554921508,3701567938
2025-11-11T15:08:16.348788,5280,FNPLicensingService.exe,0,0.0,2.51171875,6,212,0,0
2025-11-11T15:08:16.403702,5308,conhost.exe,0,0.0,0.00390625,5,113,666,23800
2025-11-11T15:08:16.466518,5312,HPPrintScanDoctorService.exe,0,0.0,0.00390625,3,342,53807320,4621
2025-11-11T15:08:16.527823,5320,OneApp.IGCC.WinService.exe,0,0.0,3.97265625,6,363,186432,7482
2025-11-11T15:08:16.588965,5348,esif_uf.exe,0,0.0,1.1796875,5,145,9204,306092
2025-11-11T15:08:16.650192,5392,svchost.exe,0,0.0,0.48828125,6,388,116,160
2025-11-11T15:08:16.711554,5400,jhi_service.exe,0,0.0,0.00390625,2,144,0,0
2025-11-11T15:08:16.772581,5480,IntelAudioService.exe,0,0.0,1.13671875,5,392,168118,0
2025-11-11T15:08:16.833989,5540,MpDefenderCoreService.exe,0,0.0,2.0078125,9,522,71887468,791648
2025-11-11T15:08:16.896066,5620,svchost.exe,0,0.0,0.42578125,2,156,0,0
2025-11-11T15:08:16.957903,5628,pg_ctl.exe,0,0.0,0.00390625,2,143,226,0
2025-11-11T15:08:17.019034,5636,mongod.exe,0,116.8,1679.15625,51,373,2629267914,9322892613
2025-11-11T15:08:17.081294,5648,RtkAudUService64.exe,0,0.0,0.265625,16,431,26292,25669632
2025-11-11T15:08:17.143154,5672,GoodixSessionService.exe,0,0.0,0.00390625,2,65,0,0
2025-11-11T15:08:17.203452,5724,svchost.exe,0,0.0,0.453125,5,213,1052352,2294632
2025-11-11T15:08:17.264744,5732,svchost.exe,0,0.0,0.0,3,140,2961408,0
2025-11-11T15:08:17.328437,5772,WavesSysSvc64.exe,0,0.0,0.25390625,19,1160,18093016,17002487
2025-11-11T15:08:17.390667,5780,WMIRegistrationService.exe,0,0.0,0.00390625,2,270,0,0
2025-11-11T15:08:17.453195,5788,MsMpEng.exe,0,0.0,104.17578125,42,966,84456809946,12782905966
2025-11-11T15:08:17.516324,5796,WavesAudioService.exe,0,0.0,0.93359375,4,257,55088,0
2025-11-11T15:08:17.577993,5820,svchost.exe,0,0.0,1.8203125,8,479,3548854,13779400
2025-11-11T15:08:17.640106,5828,TbtP2pShortcutService.exe,0,0.0,0.00390625,3,131,0,0
2025-11-11T15:08:17.701340,5844,svchost.exe,0,0.0,0.4609375,2,135,0,0
2025-11-11T15:08:17.756110,5876,unsecapp.exe,0,0.0,1.8359375,3,128,0,0
2025-11-11T15:08:17.819080,5880,XpedeonUIClientUpdateService.exe,0,0.0,1.1171875,6,306,174328,0
2025-11-11T15:08:17.873083,5932,msedgewebview2.exe,0,0.0,14.7265625,22,320,11693504,35276296
2025-11-11T15:08:17.927547,6020,Code.exe,0,0.0,11.98046875,25,333,1271951,1712464
2025-11-11T15:08:17.990651,6068,conhost.exe,0,0.0,0.828125,4,138,1524,0
2025-11-11T15:08:18.053138,6080,svchost.exe,0,0.0,0.45703125,6,188,4794,0
2025-11-11T15:08:18.115414,6128,svchost.exe,0,0.0,0.48046875,6,191,640,112000
2025-11-11T15:08:18.177017,6136,svchost.exe,0,0.0,4.05859375,13,245,2575182,334269
2025-11-11T15:08:18.231118,6160,Code.exe,0,0.0,4.16015625,29,396,2441618,251499631
2025-11-11T15:08:18.286058,6176,Code.exe,0,0.0,1.703125,8,192,523239,4370
2025-11-11T15:08:18.348380,6516,postgres.exe,0,0.0,2.1328125,3,408,729109,35980
2025-11-11T15:08:18.402454,6556,taskhostw.exe,0,0.0,0.578125,4,573,926322,1172066
2025-11-11T15:08:18.456891,6560,dllhost.exe,0,0.0,0.44140625,4,240,17935,0
2025-11-11T15:08:18.511969,6588,VirtualBox.exe,0,0.0,12.17578125,16,856,1333330,2093
2025-11-11T15:08:18.567923,6752,python.exe,1,0.0,65.5390625,11,164,12591690,0
2025-11-11T15:08:18.622556,6764,chrome.exe,0,0.0,14.4609375,43,1440,6872808356,13372763191
2025-11-11T15:08:18.685520,6808,svchost.exe,0,0.0,0.4609375,12,455,1972,2720
2025-11-11T15:08:18.739589,6864,Code.exe,0,0.0,8.18359375,18,369,9829300,8132279
2025-11-11T15:08:18.794463,6872,WidgetService.exe,0,0.0,2.3203125,6,315,4096,1675
2025-11-11T15:08:18.850253,6916,SetupPrep.exe,0,123.9,1.25390625,2,157,97563633,126274867
2025-11-11T15:08:18.904470,6996,sihost.exe,0,0.0,14.99609375,14,956,47195630,336
2025-11-11T15:08:18.959126,7012,RuntimeBroker.exe,0,0.0,5.96484375,6,604,178272,2994
2025-11-11T15:08:19.013231,7032,chrome.exe,0,0.0,142.9375,27,650,336973601,22018308
2025-11-11T15:08:19.067937,7408,RuntimeBroker.exe,0,0.0,0.70703125,2,149,0,0
2025-11-11T15:08:19.129950,7472,postgres.exe,0,0.0,0.00390625,3,361,38143,6583
2025-11-11T15:08:19.192649,7512,postgres.exe,0,0.0,0.00390625,2,365,31900,179579824
2025-11-11T15:08:19.253978,7524,postgres.exe,0,0.0,0.26171875,2,363,31897,213811200
2025-11-11T15:08:19.308202,7588,WavesSvc64.exe,0,0.0,2.28125,37,1021,6040486,5367903
2025-11-11T15:08:19.363497,7604,chrome.exe,0,0.0,2.80078125,21,421,23712104,33899611
2025-11-11T15:08:19.425579,7640,postgres.exe,0,0.0,0.18359375,2,363,31897,598360064
2025-11-11T15:08:19.487040,7648,postgres.exe,0,0.0,1.28515625,2,365,139179,73990
2025-11-11T15:08:19.548416,7656,postgres.exe,0,0.0,0.75,2,365,32421,0
2025-11-11T15:08:19.602537,7828,msedgewebview2.exe,0,0.0,18.65234375,32,930,11192530,4009100
2025-11-11T15:08:19.664959,7988,svchost.exe,0,0.0,0.44921875,5,300,137636,5112
2025-11-11T15:08:19.726645,8592,svchost.exe,0,0.0,4.5625,5,292,7282,0
2025-11-11T15:08:19.781089,8596,RuntimeBroker.exe,0,0.0,9.77734375,37,1196,11941382,676
2025-11-11T15:08:19.835854,8648,igfxEMN.exe,0,0.0,0.0,3,1183,0,25308
2025-11-11T15:08:19.890416,8692,msedgewebview2.exe,0,0.0,4.99609375,22,431,9946934,11192250
2025-11-11T15:08:19.953181,8808,svchost.exe,0,0.0,3.42578125,5,222,508791,0
2025-11-11T15:08:20.007560,8836,msedgewebview2.exe,0,0.0,13.5546875,50,1256,127571281,158298428
2025-11-11T15:08:20.062631,8848,svchost.exe,0,0.0,0.42578125,2,158,0,0
2025-11-11T15:08:20.117700,8856,svchost.exe,0,0.0,3.3359375,8,467,859974,20701480
2025-11-11T15:08:20.178965,8948,RtkAudUService64.exe,0,0.0,0.00390625,3,262,0,0
2025-11-11T15:08:20.232829,8988,svchost.exe,0,0.0,0.4453125,3,140,0,0
2025-11-11T15:08:20.296051,8996,svchost.exe,0,0.0,4.7109375,5,257,1966080,647168
2025-11-11T15:08:20.356836,9072,wlanext.exe,0,0.0,1.24609375,3,138,120784,0
2025-11-11T15:08:20.418355,9092,svchost.exe,0,0.0,6.5859375,7,554,14127480584,280599345
2025-11-11T15:08:20.472172,9116,msedgewebview2.exe,0,0.0,1.5546875,19,288,987752,16798988
2025-11-11T15:08:20.526596,9132,chrome.exe,0,0.0,267.45703125,21,365,20197588,43459597
2025-11-11T15:08:20.581460,9340,Code.exe,0,0.0,45.34375,19,979,302361958,6706903
2025-11-11T15:08:20.645656,9580,svchost.exe,0,0.0,2.76171875,10,398,19627,43723
2025-11-11T15:08:20.700039,9636,explorer.exe,0,0.0,132.15234375,345,14466,5092225332,644876182
2025-11-11T15:08:20.755163,9720,Widgets.exe,0,0.0,1.52734375,8,668,497010,110752153
2025-11-11T15:08:20.810511,9788,CrossDeviceResume.exe,0,0.0,0.80078125,6,515,779107,8
2025-11-11T15:08:20.865219,9976,svchost.exe,0,0.0,0.42578125,2,182,10954,0
2025-11-11T15:08:20.920353,9992,Video.UI.exe,0,0.0,0.00390625,14,582,9548024,199666
2025-11-11T15:08:20.974796,10048,msedgewebview2.exe,0,0.0,4.890625,23,504,1103863,1698755
2025-11-11T15:08:21.036477,10056,svchost.exe,0,0.0,1.23046875,9,268,0,0
2025-11-11T15:08:21.090640,10072,conhost.exe,0,0.0,0.12890625,2,138,6932,0
2025-11-11T15:08:21.145188,10252,chrome.exe,0,0.0,0.3359375,19,279,2696088,12253944
2025-11-11T15:08:21.208318,10268,svchost.exe,0,0.0,3.3046875,14,536,208575510,2220774
2025-11-11T15:08:21.262238,10520,ms-teams.exe,0,0.0,10.4765625,44,971,63322381,54064552
2025-11-11T15:08:21.317873,10556,svchost.exe,0,0.0,10.47265625,10,356,0,0
2025-11-11T15:08:21.380714,10748,svchost.exe,0,0.0,1.32421875,5,445,14000,1663598
2025-11-11T15:08:21.435187,10816,svchost.exe,0,0.0,1.765625,2,297,46429,0
2025-11-11T15:08:21.489580,11012,StartMenuExperienceHost.exe,0,0.0,12.36328125,18,1279,48937994,2137054
2025-11-11T15:08:21.545598,11128,SearchHost.exe,0,0.0,19.0390625,15,1163,32422668,40153299
2025-11-11T15:08:21.608862,11308,SearchIndexer.exe,0,0.0,21.26171875,14,1147,73740114440,847513730
2025-11-11T15:08:21.662826,11344,msedgewebview2.exe,0,0.0,4.95703125,21,369,26077370,50948153
2025-11-11T15:08:21.717547,11372,msedgewebview2.exe,0,0.0,1.23046875,10,197,301773,6953027
2025-11-11T15:08:21.772037,11464,ShellHost.exe,0,0.0,4.83203125,7,442,76771,8
2025-11-11T15:08:21.834380,11572,unsecapp.exe,0,0.0,0.93359375,1,121,0,0
2025-11-11T15:08:21.888577,11684,TextInputHost.exe,0,0.0,73.25390625,48,1668,11511502,57600
2025-11-11T15:08:21.943396,11732,msedgewebview2.exe,0,0.0,1.703125,10,177,61097799,130779924
2025-11-11T15:08:21.999473,12024,msedgewebview2.exe,0,0.0,18.83203125,46,1181,192189625,147959156
2025-11-11T15:08:22.054648,12068,msedgewebview2.exe,0,0.0,0.0,7,150,2060,120
2025-11-11T15:08:22.116823,12196,dasHost.exe,0,0.0,0.39453125,4,514,0,0
2025-11-11T15:08:22.171845,12272,dllhost.exe,0,0.0,0.484375,3,233,6919,0
2025-11-11T15:08:22.227215,12292,msedgewebview2.exe,0,0.0,4.14453125,23,411,166784877,131886925
2025-11-11T15:08:22.291907,12376,svchost.exe,0,0.0,0.59375,9,316,17871,13668
2025-11-11T15:08:22.346242,12608,svchost.exe,0,0.0,5.078125,5,312,793977,0
2025-11-11T15:08:22.400660,12672,pet.exe,0,0.0,0.02734375,1,65,25833,54248
2025-11-11T15:08:22.456035,12980,ctfmon.exe,0,0.0,12.3828125,13,668,5231002,1075983
2025-11-11T15:08:22.518006,13152,svchost.exe,0,0.0,0.44140625,4,208,116,160
2025-11-11T15:08:22.571926,13252,msedgewebview2.exe,0,0.0,14.015625,47,1663,229646027,58524002
2025-11-11T15:08:22.635908,13356,NisSrv.exe,0,0.0,2.0703125,4,214,0,0
2025-11-11T15:08:22.697965,13388,svchost.exe,0,0.0,1.140625,35,1725,1174340031,1162198608
2025-11-11T15:08:22.752174,13396,chrome.exe,0,0.0,2.34765625,11,539,18806850,6241272
2025-11-11T15:08:22.807140,13840,msedgewebview2.exe,0,0.0,4.2578125,22,375,12555253,37407148
2025-11-11T15:08:22.861560,14000,Zoom.exe,0,0.0,79.38671875,70,1475,326348356,115824039
2025-11-11T15:08:22.916004,14020,PhoneExperienceHost.exe,0,0.0,7.48828125,19,3720,2622890,8
2025-11-11T15:08:22.970881,14044,dllhost.exe,0,0.0,0.00390625,2,349,56330757,165940109
2025-11-11T15:08:23.025905,14080,audiodg.exe,0,0.0,14.3203125,9,525,11882,0
2025-11-11T15:08:23.080012,14108,OneDrive.Sync.Service.exe,0,0.0,0.21484375,17,559,2015221,686590
2025-11-11T15:08:23.135283,14176,SecurityHealthSystray.exe,0,0.0,0.0,1,183,0,0
2025-11-11T15:08:23.190261,14192,msedgewebview2.exe,0,0.0,0.00390625,7,151,2024,108
2025-11-11T15:08:23.253442,14196,SecurityHealthService.exe,0,0.0,0.671875,9,544,24902443,8211340
2025-11-11T15:08:23.307292,14252,RtkAudUService64.exe,0,0.0,0.40234375,11,517,26292,0
2025-11-11T15:08:23.362542,14368,chrome.exe,0,0.0,9.87890625,22,409,6761711,15815592
2025-11-11T15:08:23.417778,14988,svchost.exe,0,0.0,0.95703125,5,891,83259004,67536106
2025-11-11T15:08:23.472621,15092,chrome.exe,0,0.0,5.9921875,20,317,738123,1393862
2025-11-11T15:08:23.527471,15108,WebexHost.exe,0,0.0,1.1875,3,235,47652,0
2025-11-11T15:08:23.589951,15192,svchost.exe,0,0.0,5.49609375,9,351,0,0
2025-11-11T15:08:23.651623,15268,svchost.exe,0,0.0,0.49609375,9,251,155404,131072
2025-11-11T15:08:23.705393,15380,msedge.exe,0,0.0,11.62109375,48,1233,29959411,14393901
2025-11-11T15:08:23.768658,15480,svchost.exe,0,0.0,0.44921875,5,125,0,0
2025-11-11T15:08:23.823089,15520,chrome.exe,0,0.0,139.05859375,21,405,45572926,455353216
2025-11-11T15:08:23.877927,15560,AcWebBrowser.exe,0,0.0,1.23046875,7,441,29487,28316
2025-11-11T15:08:23.932523,15652,AcWebBrowser.exe,0,0.0,0.99609375,14,312,46778,36286
2025-11-11T15:08:23.987885,15864,GenuineService.exe,0,0.0,1.25,6,420,186043126,9857155
2025-11-11T15:08:24.049133,15876,svchost.exe,0,0.0,10.03515625,11,9566,496770432,9745660751
2025-11-11T15:08:24.103784,15900,chrome.exe,0,0.0,1.9140625,19,317,5629777,10244407
2025-11-11T15:08:24.158104,15920,acrotray.exe,0,0.0,0.0,2,169,0,0
2025-11-11T15:08:24.212308,16004,AnyDesk.exe,0,0.0,0.5703125,5,438,50832571,48941952
2025-11-11T15:08:24.266728,16268,AdobeARM.exe,0,0.0,0.0,4,434,10552770,2742387
2025-11-11T15:08:24.321686,16308,chrome.exe,0,0.0,222.90234375,49,2932,78198038707,51910156488
2025-11-11T15:08:24.384652,16364,svchost.exe,0,0.0,1.42578125,7,214,13456,18560
2025-11-11T15:08:24.439090,16448,chrome.exe,0,0.0,0.41796875,14,230,2630632,11062768
2025-11-11T15:08:24.493638,16772,msedgewebview2.exe,0,0.0,9.6953125,19,304,2462704,25986132
2025-11-11T15:08:24.547737,16848,chrome.exe,0,0.0,2.08203125,10,276,16237865,22263928
2025-11-11T15:08:24.603114,16860,chrome.exe,0,0.0,1.8515625,8,179,69059,172808
2025-11-11T15:08:24.658047,16912,chrome.exe,0,0.0,187.67578125,24,3016,7499009262,718043915
2025-11-11T15:08:24.712791,16992,msedgewebview2.exe,0,0.0,1.76171875,20,311,44923428,15969772
2025-11-11T15:08:24.775606,17232,dwm.exe,0,0.0,47.859375,19,2184,25018500,0
2025-11-11T15:08:24.829727,17424,ApplicationFrameHost.exe,0,0.0,1.04296875,7,479,53106,120
2025-11-11T15:08:24.884911,17560,VirtualBoxVM.exe,0,0.0,0.00390625,1,89,43927536,31996
2025-11-11T15:08:24.939187,17616,SystemSettings.exe,0,0.0,0.0,37,1476,5930258,6559
2025-11-11T15:08:24.994137,17796,Code.exe,0,0.0,308.3046875,15,262,119843788,1868335
2025-11-11T15:08:25.049610,18292,WindowsPackageManagerServer.exe,0,0.0,2.3671875,5,460,498010,19790
2025-11-11T15:08:25.104373,18532,VirtualBoxVM.exe,0,0.0,27.99609375,39,1430,45765293659,79740216865
2025-11-11T15:08:25.158788,18600,chrome.exe,0,0.0,7.22265625,12,236,890632797,1698738414
2025-11-11T15:08:25.213500,18908,conhost.exe,0,0.0,0.00390625,2,98,0,0
2025-11-11T15:08:25.268707,19028,chrome.exe,0,0.0,2.17578125,19,325,395574,220784
2025-11-11T15:08:25.323873,19128,chrome.exe,0,0.0,7.3046875,22,429,32514209,63434140
2025-11-11T15:08:25.378174,19680,Code.exe,0,0.0,0.00390625,7,238,178310,240
2025-11-11T15:08:25.432771,19900,chrome.exe,0,0.0,11.91015625,18,591,2663486730,102135464
